"INSEE";"DEPT";"NUMCANTON"
"72221";"72";"07"
"72222";"72";"22"
"72223";"72";"17"
"72224";"72";"24"
"72225";"72";"29"
"72226";"72";"26"
"72227";"72";"18"
"72228";"72";"27"
"72229";"72";"30"
"72230";"72";"31"
"72231";"72";"37"
"72232";"72";"27"
"72233";"72";"22"
"72234";"72";"30"
"72235";"72";"02"
"72236";"72";"27"
"72237";"72";"05"
"72238";"72";"18"
"72239";"72";"05"
"72240";"72";"06"
"72241";"72";"24"
"72243";"72";"26"
"72244";"72";"27"
"72245";"72";"10"
"72246";"72";"32"
"72247";"72";"40"
"72248";"72";"13"
"72249";"72";"08"
"72250";"72";"28"
"72251";"72";"22"
"72252";"72";"26"
"72253";"72";"31"
"72254";"72";"29"
"72255";"72";"30"
"72256";"72";"30"
"72257";"72";"40"
"72258";"72";"11"
"72259";"72";"03"
"72260";"72";"35"
"72261";"72";"08"
"72262";"72";"06"
"72264";"72";"27"
"72265";"72";"22"
"72266";"72";"12"
"72267";"72";"10"
"72268";"72";"09"
"72269";"72";"28"
"72270";"72";"18"
"72271";"72";"24"
"72272";"72";"28"
"72273";"72";"02"
"72274";"72";"05"
"72275";"72";"24"
"72276";"72";"18"
"72277";"72";"32"
"72278";"72";"15"
"72279";"72";"13"
"72280";"72";"40"
"72281";"72";"03"
"72282";"72";"12"
"72283";"72";"16"
"72284";"72";"02"
"72286";"72";"28"
"72287";"72";"09"
"72288";"72";"32"
"72289";"72";"01"
"72290";"72";"01"
"72291";"72";"26"
"72292";"72";"25"
"72293";"72";"17"
"72294";"72";"12"
"72295";"72";"18"
"72296";"72";"25"
"72297";"72";"02"
"72298";"72";"04"
"72299";"72";"09"
"72300";"72";"24"
"72301";"72";"01"
"72302";"72";"10"
"72303";"72";"04"
"72304";"72";"28"
"72305";"72";"12"
"72306";"72";"09"
"72307";"72";"05"
"72308";"72";"29"
"72309";"72";"12"
"72310";"72";"38"
"72311";"72";"07"
"72312";"72";"05"
"72313";"72";"18"
"72314";"72";"13"
"72315";"72";"30"
"72316";"72";"18"
"72317";"72";"18"
"72318";"72";"11"
"72319";"72";"08"
"72320";"72";"34"
"72321";"72";"08"
"72322";"72";"25"
"72323";"72";"12"
"72324";"72";"18"
"72325";"72";"13"
"72326";"72";"18"
"72327";"72";"23"
"72328";"72";"37"
"72329";"72";"37"
"72330";"72";"16"
"72331";"72";"32"
"72332";"72";"02"
"72333";"72";"33"
"72334";"72";"30"
"72335";"72";"24"
"72336";"72";"27"
"72337";"72";"12"
"72338";"72";"01"
"72339";"72";"31"
"72340";"72";"01"
"72341";"72";"24"
"72342";"72";"10"
"72343";"72";"27"
"72344";"72";"31"
"72345";"72";"24"
"72346";"72";"31"
"72347";"72";"05"
"72348";"72";"15"
"72349";"72";"01"
"72350";"72";"09"
"72351";"72";"08"
"72352";"72";"03"
"72353";"72";"10"
"72354";"72";"22"
"72355";"72";"29"
"72356";"72";"07"
"72357";"72";"16"
"72358";"72";"04"
"72359";"72";"24"
"72360";"72";"34"
"72361";"72";"04"
"72362";"72";"02"
"72363";"72";"32"
"72364";"72";"23"
"72366";"72";"33"
"72367";"72";"15"
"72368";"72";"28"
"72369";"72";"23"
"72370";"72";"02"
"72372";"72";"18"
"72373";"72";"33"
"72374";"72";"18"
"72375";"72";"10"
"72376";"72";"13"
"72377";"72";"17"
"72378";"72";"27"
"72379";"72";"05"
"72380";"72";"02"
"72381";"72";"31"
"72382";"72";"04"
"72383";"72";"32"
"72384";"72";"07"
"72385";"72";"26"
"72386";"72";"37"
"73001";"73";"21"
"73002";"73";"01"
"73003";"73";"20"
"73004";"73";"13"
"73005";"73";"13"
"73006";"73";"02"
"73007";"73";"01"
"73008";"73";"03"
"73008";"73";"32"
"73008";"73";"35"
"73008";"73";"97"
"73010";"73";"04"
"73011";"73";"05"
"73011";"73";"30"
"73011";"73";"98"
"73012";"73";"25"
"73013";"73";"25"
"73014";"73";"05"
"73015";"73";"08"
"73017";"73";"18"
"73018";"73";"18"
"73019";"73";"01"
"73020";"73";"13"
"73021";"73";"22"
"73022";"73";"14"
"73023";"73";"17"
"73024";"73";"20"
"73025";"73";"24"
"73026";"73";"17"
"73027";"73";"21"
"73028";"73";"29"
"73029";"73";"33"
"73030";"73";"34"
"73031";"73";"34"
"73032";"73";"30"
"73033";"73";"14"
"73034";"73";"06"
"73036";"73";"13"
"73038";"73";"02"
"73039";"73";"21"
"73040";"73";"16"
"73041";"73";"12"
"73042";"73";"29"
"73043";"73";"04"
"73045";"73";"20"
"73046";"73";"20"
"73047";"73";"16"
"73048";"73";"15"
"73049";"73";"01"
"73050";"73";"19"
"73051";"73";"19"
"73052";"73";"22"
"73053";"73";"12"
"73054";"73";"07"
"73055";"73";"08"
"73056";"73";"16"
"73057";"73";"08"
"73058";"73";"21"
"73059";"73";"32"
"73061";"73";"05"
"73062";"73";"04"
"73063";"73";"30"
"73064";"73";"33"
"73065";"73";"09"
"73065";"73";"10"
"73065";"73";"31"
"73065";"73";"36"
"73065";"73";"99"
"73067";"73";"11"
"73068";"73";"12"
"73069";"73";"12"
"73070";"73";"24"
"73071";"73";"08"
"73072";"73";"12"
"73073";"73";"23"
"73074";"73";"11"
"73075";"73";"22"
"73076";"73";"19"
"73077";"73";"07"
"73078";"73";"29"
"73079";"73";"12"
"73080";"73";"25"
"73081";"73";"13"
"73082";"73";"18"
"73083";"73";"11"
"73084";"73";"18"
"73085";"73";"23"
"73086";"73";"15"
"73087";"73";"37"
"73088";"73";"28"
"73089";"73";"12"
"73090";"73";"13"
"73091";"73";"23"
"73092";"73";"14"
"73093";"73";"02"
"73094";"73";"28"
"73095";"73";"22"
"73096";"73";"27"
"73097";"73";"34"
"73098";"73";"34"
"73099";"73";"22"
"73100";"73";"21"
"73101";"73";"13"
"73103";"73";"35"
"73104";"73";"21"
"73105";"73";"14"
"73106";"73";"13"
"73107";"73";"14"
"73108";"73";"04"
"73109";"73";"01"
"73110";"73";"30"
"73111";"73";"22"
"73112";"73";"20"
"73113";"73";"08"
"73114";"73";"28"
"73115";"73";"20"
"73116";"73";"25"
"73117";"73";"17"
"73118";"73";"18"
"73119";"73";"17"
"73120";"73";"27"
"73121";"73";"15"
"73122";"73";"24"
"73123";"73";"28"
"73124";"73";"30"
"73126";"73";"02"
"73127";"73";"24"
"73128";"73";"32"
"73129";"73";"15"
"73130";"73";"30"
"73131";"73";"20"
"73132";"73";"06"
"73133";"73";"12"
"73135";"73";"25"
"73137";"73";"37"
"73138";"73";"25"
"73139";"73";"13"
"73140";"73";"29"
"73141";"73";"18"
"73142";"73";"02"
"73143";"73";"16"
"73144";"73";"16"
"73145";"73";"21"
"73146";"73";"13"
"73147";"73";"29"
"73149";"73";"29"
"73150";"73";"02"
"73151";"73";"18"
"73152";"73";"24"
"73153";"73";"28"
"73154";"73";"05"
"73155";"73";"35"
"73156";"73";"29"
"73157";"73";"17"
"73158";"73";"04"
"73159";"73";"18"
"73160";"73";"37"
"73161";"73";"08"
"73162";"73";"15"
"73163";"73";"11"
"73164";"73";"32"
"73166";"73";"12"
"73167";"73";"11"
"73168";"73";"01"
"73169";"73";"02"
"73170";"73";"30"
"73171";"73";"18"
"73173";"73";"25"
"73175";"73";"01"
"73176";"73";"07"
"73177";"73";"25"
"73178";"73";"13"
"73179";"73";"19"
"73180";"73";"23"
"73181";"73";"20"
"73182";"73";"35"
"73183";"73";"18"
"73184";"73";"21"
"73186";"73";"28"
"73187";"73";"20"
"73188";"73";"15"
"73189";"73";"11"
"73190";"73";"20"
"73191";"73";"24"
"73192";"73";"13"
"73193";"73";"29"
"73194";"73";"26"
"73196";"73";"05"
"73197";"73";"02"
"73198";"73";"08"
"73200";"73";"18"
"73201";"73";"08"
"73202";"73";"15"
"73203";"73";"25"
"73204";"73";"21"
"73205";"73";"22"
"73206";"73";"08"
"73207";"73";"22"
"73208";"73";"32"
"73210";"73";"34"
"73211";"73";"06"
"73212";"73";"01"
"73213";"73";"33"
"73214";"73";"24"
"73215";"73";"22"
"73216";"73";"30"
"73217";"73";"22"
"73218";"73";"23"
"73219";"73";"21"
"73220";"73";"01"
"73221";"73";"11"
"73222";"73";"34"
"73223";"73";"17"
"73224";"73";"11"
"73225";"73";"33"
"73226";"73";"21"
"73227";"73";"08"
"73228";"73";"37"
"73229";"73";"14"
"73230";"73";"11"
"73231";"73";"11"
"73232";"73";"07"
"73233";"73";"14"
"73234";"73";"13"
"73235";"73";"11"
"73236";"73";"24"
"73237";"73";"01"
"73238";"73";"04"
"73239";"73";"04"
"73240";"73";"18"
"73241";"73";"15"
"73242";"73";"25"
"73243";"73";"34"
"73244";"73";"20"
"73245";"73";"29"
"73246";"73";"14"
"73247";"73";"27"
"73248";"73";"25"
"73249";"73";"33"
"73250";"73";"25"
"73252";"73";"01"
"73253";"73";"20"
"73254";"73";"24"
"73255";"73";"11"
"73256";"73";"26"
"73257";"73";"20"
"73258";"73";"26"
"73259";"73";"11"
"73260";"73";"24"
"73261";"73";"26"
"73262";"73";"28"
"73263";"73";"32"
"73264";"73";"32"
"73265";"73";"04"
"73266";"73";"20"
"73267";"73";"25"
"73268";"73";"30"
"73269";"73";"29"
"73270";"73";"27"
"73271";"73";"29"
"73272";"73";"01"
"73273";"73";"23"
"73274";"73";"14"
"73275";"73";"14"
"73276";"73";"18"
"73277";"73";"13"
"73278";"73";"11"
"73280";"73";"25"
"73281";"73";"37"
"73282";"73";"14"
"73283";"73";"15"
"73284";"73";"20"
"73285";"73";"07"
"73286";"73";"23"
"73287";"73";"16"
"73288";"73";"09"
"73289";"73";"22"
"73290";"73";"16"
"73292";"73";"05"
"73293";"73";"34"
"73294";"73";"27"
"73296";"73";"07"
"73297";"73";"15"
"73298";"73";"30"
"73299";"73";"29"
"73300";"73";"35"
"73301";"73";"32"
"73302";"73";"22"
"73303";"73";"28"
"73304";"73";"07"
"73305";"73";"02"
"73306";"73";"26"
"73307";"73";"26"
"73308";"73";"05"
"73309";"73";"21"
"73310";"73";"34"
"73311";"73";"22"
"73312";"73";"15"
"73313";"73";"29"
"73314";"73";"18"
"73315";"73";"12"
"73316";"73";"22"
"73317";"73";"06"
"73318";"73";"25"
"73320";"73";"25"
"73321";"73";"20"
"73322";"73";"17"
"73323";"73";"07"
"73324";"73";"18"
"73326";"73";"37"
"73327";"73";"23"
"73328";"73";"35"
"73329";"73";"35"
"73330";"73";"29"
"74001";"74";"01"
"74002";"74";"02"
"74003";"74";"30"
"74004";"74";"02"
"74005";"74";"34"
"74006";"74";"11"
"74007";"74";"17"
"74008";"74";"05"
"74009";"74";"11"
"74010";"74";"03"
"74010";"74";"04"
"74010";"74";"29"
"74010";"74";"99"
"74011";"74";"30"
"74012";"74";"05"
"74012";"74";"31"
"74012";"74";"96"
"74013";"74";"34"
"74014";"74";"10"
"74015";"74";"16"
"74016";"74";"21"
"74018";"74";"17"
"74019";"74";"30"
"74020";"74";"27"
"74021";"74";"31"
"74022";"74";"28"
"74024";"74";"08"
"74025";"74";"12"
"74026";"74";"29"
"74027";"74";"26"
"74029";"74";"24"
"74030";"74";"06"
"74031";"74";"21"
"74032";"74";"27"
"74033";"74";"13"
"74034";"74";"06"
"74035";"74";"18"
"74036";"74";"30"
"74037";"74";"07"
"74038";"74";"07"
"74040";"74";"31"
"74041";"74";"01"
"74042";"74";"08"
"74043";"74";"12"
"74044";"74";"21"
"74045";"74";"26"
"74046";"74";"18"
"74048";"74";"12"
"74049";"74";"08"
"74050";"74";"07"
"74051";"74";"11"
"74052";"74";"11"
"74053";"74";"34"
"74054";"74";"02"
"74055";"74";"24"
"74056";"74";"09"
"74057";"74";"13"
"74058";"74";"01"
"74059";"74";"17"
"74060";"74";"33"
"74061";"74";"02"
"74062";"74";"30"
"74063";"74";"01"
"74064";"74";"10"
"74065";"74";"15"
"74066";"74";"15"
"74067";"74";"33"
"74068";"74";"24"
"74069";"74";"21"
"74070";"74";"12"
"74071";"74";"15"
"74072";"74";"14"
"74073";"74";"01"
"74074";"74";"21"
"74075";"74";"15"
"74076";"74";"29"
"74077";"74";"15"
"74078";"74";"24"
"74079";"74";"26"
"74080";"74";"26"
"74081";"74";"10"
"74082";"74";"21"
"74083";"74";"22"
"74084";"74";"14"
"74085";"74";"19"
"74086";"74";"15"
"74087";"74";"08"
"74088";"74";"11"
"74089";"74";"22"
"74090";"74";"17"
"74091";"74";"25"
"74093";"74";"33"
"74094";"74";"05"
"74095";"74";"18"
"74096";"74";"11"
"74097";"74";"02"
"74098";"74";"30"
"74099";"74";"22"
"74100";"74";"24"
"74101";"74";"21"
"74102";"74";"30"
"74103";"74";"22"
"74104";"74";"14"
"74105";"74";"12"
"74106";"74";"34"
"74107";"74";"24"
"74108";"74";"33"
"74109";"74";"15"
"74110";"74";"08"
"74111";"74";"33"
"74112";"74";"29"
"74114";"74";"06"
"74116";"74";"17"
"74117";"74";"18"
"74118";"74";"31"
"74119";"74";"13"
"74120";"74";"28"
"74121";"74";"12"
"74122";"74";"08"
"74123";"74";"14"
"74124";"74";"21"
"74126";"74";"12"
"74127";"74";"13"
"74128";"74";"16"
"74129";"74";"06"
"74130";"74";"24"
"74131";"74";"15"
"74133";"74";"31"
"74134";"74";"25"
"74135";"74";"14"
"74136";"74";"26"
"74137";"74";"28"
"74138";"74";"02"
"74139";"74";"07"
"74140";"74";"07"
"74141";"74";"18"
"74142";"74";"02"
"74143";"74";"09"
"74144";"74";"21"
"74145";"74";"05"
"74146";"74";"13"
"74147";"74";"14"
"74148";"74";"33"
"74150";"74";"12"
"74151";"74";"18"
"74152";"74";"29"
"74153";"74";"05"
"74154";"74";"13"
"74155";"74";"27"
"74156";"74";"12"
"74157";"74";"27"
"74158";"74";"05"
"74159";"74";"10"
"74160";"74";"26"
"74161";"74";"18"
"74162";"74";"08"
"74163";"74";"34"
"74164";"74";"08"
"74165";"74";"18"
"74166";"74";"27"
"74167";"74";"14"
"74168";"74";"15"
"74169";"74";"32"
"74170";"74";"18"
"74171";"74";"12"
"74172";"74";"13"
"74173";"74";"22"
"74174";"74";"20"
"74175";"74";"13"
"74176";"74";"30"
"74177";"74";"11"
"74178";"74";"24"
"74179";"74";"29"
"74180";"74";"12"
"74181";"74";"29"
"74182";"74";"29"
"74183";"74";"25"
"74184";"74";"15"
"74185";"74";"16"
"74186";"74";"33"
"74187";"74";"14"
"74188";"74";"06"
"74189";"74";"08"
"74190";"74";"23"
"74191";"74";"06"
"74192";"74";"18"
"74193";"74";"16"
"74194";"74";"02"
"74195";"74";"15"
"74196";"74";"32"
"74197";"74";"16"
"74198";"74";"30"
"74199";"74";"12"
"74200";"74";"13"
"74201";"74";"21"
"74202";"74";"29"
"74203";"74";"13"
"74204";"74";"28"
"74205";"74";"20"
"74206";"74";"34"
"74208";"74";"19"
"74209";"74";"08"
"74210";"74";"34"
"74211";"74";"16"
"74212";"74";"08"
"74213";"74";"29"
"74215";"74";"22"
"74216";"74";"21"
"74217";"74";"30"
"74218";"74";"13"
"74219";"74";"33"
"74220";"74";"16"
"74221";"74";"32"
"74222";"74";"27"
"74223";"74";"25"
"74224";"74";"17"
"74225";"74";"18"
"74226";"74";"07"
"74228";"74";"11"
"74229";"74";"05"
"74231";"74";"18"
"74232";"74";"33"
"74233";"74";"02"
"74234";"74";"14"
"74235";"74";"24"
"74236";"74";"19"
"74237";"74";"13"
"74238";"74";"06"
"74239";"74";"26"
"74240";"74";"20"
"74241";"74";"20"
"74242";"74";"33"
"74243";"74";"21"
"74244";"74";"17"
"74245";"74";"30"
"74249";"74";"13"
"74250";"74";"17"
"74252";"74";"10"
"74253";"74";"17"
"74254";"74";"02"
"74255";"74";"18"
"74256";"74";"22"
"74257";"74";"29"
"74258";"74";"23"
"74259";"74";"11"
"74260";"74";"21"
"74261";"74";"07"
"74262";"74";"16"
"74263";"74";"34"
"74264";"74";"32"
"74265";"74";"26"
"74266";"74";"09"
"74267";"74";"33"
"74268";"74";"33"
"74269";"74";"24"
"74270";"74";"14"
"74271";"74";"06"
"74272";"74";"29"
"74273";"74";"23"
"74274";"74";"18"
"74275";"74";"30"
"74276";"74";"25"
"74278";"74";"08"
"74279";"74";"13"
"74280";"74";"26"
"74281";"74";"27"
"74281";"74";"34"
"74281";"74";"95"
"74282";"74";"28"
"74283";"74";"18"
"74284";"74";"20"
"74285";"74";"24"
"74286";"74";"01"
"74287";"74";"27"
"74288";"74";"21"
"74289";"74";"18"
"74290";"74";"09"
"74291";"74";"15"
"74292";"74";"18"
"74293";"74";"12"
"74294";"74";"23"
"74295";"74";"06"
"74296";"74";"21"
"74297";"74";"18"
"74298";"74";"31"
"74299";"74";"30"
"74301";"74";"07"
"74302";"74";"26"
"74303";"74";"28"
"74304";"74";"20"
"74305";"74";"05"
"74306";"74";"11"
"74307";"74";"30"
"74308";"74";"13"
"74309";"74";"21"
"74310";"74";"02"
"74311";"74";"20"
"74312";"74";"08"
"74313";"74";"11"
"74314";"74";"21"
"74315";"74";"12"
"75056";"75";"15"
"75056";"75";"16"
"75056";"75";"17"
"75056";"75";"18"
"75056";"75";"19"
"75056";"75";"20"
"75056";"75";"21"
"75056";"75";"22"
"75056";"75";"23"
"75056";"75";"24"
"75056";"75";"25"
"75056";"75";"26"
"75056";"75";"27"
"75056";"75";"28"
"75056";"75";"29"
"75056";"75";"30"
"75056";"75";"31"
"75056";"75";"32"
"75056";"75";"33"
"75056";"75";"34"
"75056";"75";"99"
"76001";"76";"55"
"76002";"76";"20"
"76004";"76";"39"
"76005";"76";"07"
"76006";"76";"15"
"76007";"76";"11"
"76008";"76";"14"
"76009";"76";"40"
"76010";"76";"54"
"76011";"76";"53"
"76012";"76";"24"
"76013";"76";"53"
"76014";"76";"12"
"76015";"76";"22"
"76016";"76";"22"
"76017";"76";"12"
"76018";"76";"52"
"76019";"76";"35"
"76020";"76";"16"
"76021";"76";"24"
"76022";"76";"10"
"76023";"76";"40"
"76024";"76";"04"
"76025";"76";"01"
"76026";"76";"39"
"76027";"76";"18"
"76028";"76";"02"
"76029";"76";"05"
"76030";"76";"39"
"76031";"76";"33"
"76032";"76";"09"
"76033";"76";"24"
"76034";"76";"52"
"76035";"76";"02"
"76036";"76";"03"
"76037";"76";"18"
"76038";"76";"11"
"76039";"76";"07"
"76040";"76";"22"
"76041";"76";"55"
"76042";"76";"38"
"76043";"76";"55"
"76044";"76";"20"
"76045";"76";"54"
"76046";"76";"13"
"76047";"76";"03"
"76048";"76";"25"
"76049";"76";"18"
"76050";"76";"03"
"76051";"76";"03"
"76052";"76";"34"
"76053";"76";"34"
"76054";"76";"18"
"76055";"76";"55"
"76056";"76";"16"
"76057";"76";"41"
"76058";"76";"19"
"76059";"76";"05"
"76060";"76";"23"
"76062";"76";"04"
"76063";"76";"52"
"76064";"76";"12"
"76065";"76";"23"
"76066";"76";"41"
"76067";"76";"01"
"76068";"76";"24"
"76069";"76";"07"
"76070";"76";"04"
"76071";"76";"18"
"76072";"76";"52"
"76073";"76";"14"
"76074";"76";"23"
"76075";"76";"35"
"76076";"76";"24"
"76077";"76";"15"
"76078";"76";"20"
"76079";"76";"12"
"76080";"76";"20"
"76081";"76";"14"
"76082";"76";"06"
"76083";"76";"09"
"76084";"76";"09"
"76085";"76";"35"
"76086";"76";"52"
"76087";"76";"15"
"76088";"76";"16"
"76089";"76";"41"
"76090";"76";"06"
"76091";"76";"40"
"76092";"76";"06"
"76093";"76";"25"
"76094";"76";"08"
"76096";"76";"52"
"76097";"76";"03"
"76098";"76";"18"
"76099";"76";"41"
"76100";"76";"08"
"76101";"76";"05"
"76103";"76";"07"
"76104";"76";"50"
"76105";"76";"11"
"76106";"76";"13"
"76107";"76";"08"
"76108";"76";"60"
"76109";"76";"08"
"76110";"76";"55"
"76111";"76";"13"
"76112";"76";"35"
"76113";"76";"08"
"76114";"76";"06"
"76115";"76";"06"
"76116";"76";"07"
"76117";"76";"12"
"76118";"76";"24"
"76119";"76";"49"
"76120";"76";"08"
"76121";"76";"08"
"76122";"76";"38"
"76123";"76";"11"
"76124";"76";"25"
"76125";"76";"04"
"76126";"76";"49"
"76127";"76";"08"
"76128";"76";"09"
"76129";"76";"15"
"76130";"76";"38"
"76131";"76";"26"
"76132";"76";"54"
"76133";"76";"39"
"76134";"76";"22"
"76135";"76";"41"
"76136";"76";"03"
"76137";"76";"14"
"76138";"76";"52"
"76139";"76";"49"
"76140";"76";"22"
"76141";"76";"24"
"76142";"76";"25"
"76143";"76";"24"
"76144";"76";"15"
"76145";"76";"18"
"76146";"76";"08"
"76147";"76";"38"
"76148";"76";"34"
"76149";"76";"41"
"76151";"76";"50"
"76152";"76";"11"
"76153";"76";"52"
"76154";"76";"05"
"76155";"76";"19"
"76156";"76";"09"
"76157";"76";"36"
"76158";"76";"15"
"76159";"76";"09"
"76160";"76";"41"
"76161";"76";"40"
"76162";"76";"35"
"76163";"76";"08"
"76164";"76";"10"
"76165";"76";"61"
"76166";"76";"02"
"76167";"76";"37"
"76168";"76";"35"
"76169";"76";"48"
"76170";"76";"35"
"76171";"76";"01"
"76172";"76";"22"
"76173";"76";"35"
"76174";"76";"54"
"76175";"76";"34"
"76176";"76";"09"
"76177";"76";"11"
"76178";"76";"61"
"76179";"76";"11"
"76180";"76";"40"
"76181";"76";"20"
"76182";"76";"20"
"76183";"76";"53"
"76184";"76";"39"
"76185";"76";"23"
"76186";"76";"02"
"76187";"76";"53"
"76188";"76";"04"
"76189";"76";"09"
"76190";"76";"22"
"76191";"76";"04"
"76192";"76";"19"
"76193";"76";"04"
"76194";"76";"21"
"76195";"76";"53"
"76196";"76";"12"
"76197";"76";"35"
"76198";"76";"54"
"76199";"76";"02"
"76200";"76";"49"
"76201";"76";"01"
"76202";"76";"34"
"76203";"76";"41"
"76204";"76";"04"
"76205";"76";"35"
"76206";"76";"12"
"76207";"76";"19"
"76208";"76";"25"
"76209";"76";"25"
"76210";"76";"18"
"76211";"76";"05"
"76212";"76";"13"
"76213";"76";"24"
"76214";"76";"35"
"76215";"76";"14"
"76216";"76";"65"
"76217";"76";"14"
"76217";"76";"62"
"76217";"76";"95"
"76218";"76";"25"
"76219";"76";"15"
"76220";"76";"18"
"76221";"76";"50"
"76222";"76";"16"
"76223";"76";"41"
"76224";"76";"24"
"76225";"76";"55"
"76226";"76";"53"
"76227";"76";"54"
"76228";"76";"54"
"76229";"76";"25"
"76230";"76";"13"
"76231";"76";"17"
"76232";"76";"53"
"76233";"76";"02"
"76234";"76";"41"
"76235";"76";"18"
"76236";"76";"20"
"76237";"76";"16"
"76238";"76";"37"
"76239";"76";"48"
"76240";"76";"21"
"76241";"76";"22"
"76242";"76";"25"
"76243";"76";"08"
"76244";"76";"38"
"76245";"76";"11"
"76247";"76";"11"
"76248";"76";"08"
"76249";"76";"52"
"76250";"76";"48"
"76251";"76";"15"
"76252";"76";"19"
"76253";"76";"54"
"76254";"76";"12"
"76255";"76";"19"
"76257";"76";"05"
"76258";"76";"20"
"76259";"76";"21"
"76260";"76";"25"
"76261";"76";"23"
"76262";"76";"38"
"76263";"76";"01"
"76264";"76";"54"
"76265";"76";"38"
"76266";"76";"19"
"76267";"76";"41"
"76268";"76";"12"
"76269";"76";"49"
"76270";"76";"37"
"76271";"76";"11"
"76272";"76";"22"
"76273";"76";"13"
"76274";"76";"52"
"76275";"76";"37"
"76276";"76";"23"
"76277";"76";"23"
"76278";"76";"05"
"76279";"76";"20"
"76280";"76";"34"
"76281";"76";"33"
"76282";"76";"61"
"76283";"76";"38"
"76284";"76";"52"
"76285";"76";"07"
"76286";"76";"34"
"76287";"76";"41"
"76288";"76";"18"
"76289";"76";"41"
"76290";"76";"11"
"76291";"76";"21"
"76292";"76";"01"
"76293";"76";"15"
"76294";"76";"22"
"76295";"76";"23"
"76296";"76";"63"
"76297";"76";"25"
"76298";"76";"21"
"76299";"76";"53"
"76300";"76";"21"
"76301";"76";"18"
"76302";"76";"24"
"76303";"76";"48"
"76304";"76";"24"
"76305";"76";"63"
"76306";"76";"03"
"76307";"76";"12"
"76308";"76";"52"
"76309";"76";"15"
"76310";"76";"18"
"76311";"76";"41"
"76312";"76";"25"
"76313";"76";"07"
"76314";"76";"48"
"76315";"76";"09"
"76316";"76";"13"
"76317";"76";"24"
"76318";"76";"33"
"76319";"76";"26"
"76320";"76";"34"
"76321";"76";"04"
"76322";"76";"26"
"76322";"76";"64"
"76322";"76";"94"
"76323";"76";"38"
"76324";"76";"14"
"76325";"76";"54"
"76326";"76";"18"
"76327";"76";"03"
"76328";"76";"04"
"76329";"76";"06"
"76330";"76";"03"
"76331";"76";"11"
"76332";"76";"23"
"76333";"76";"05"
"76334";"76";"03"
"76335";"76";"41"
"76336";"76";"50"
"76337";"76";"18"
"76338";"76";"01"
"76339";"76";"40"
"76340";"76";"15"
"76341";"76";"63"
"76342";"76";"20"
"76343";"76";"23"
"76344";"76";"02"
"76345";"76";"23"
"76346";"76";"40"
"76347";"76";"20"
"76348";"76";"15"
"76349";"76";"39"
"76350";"76";"26"
"76351";"76";"27"
"76351";"76";"29"
"76351";"76";"30"
"76351";"76";"31"
"76351";"76";"32"
"76351";"76";"56"
"76351";"76";"57"
"76351";"76";"58"
"76351";"76";"59"
"76351";"76";"98"
"76352";"76";"01"
"76353";"76";"22"
"76354";"76";"16"
"76355";"76";"40"
"76356";"76";"03"
"76357";"76";"12"
"76358";"76";"13"
"76359";"76";"08"
"76360";"76";"35"
"76361";"76";"12"
"76362";"76";"10"
"76363";"76";"05"
"76364";"76";"01"
"76365";"76";"22"
"76366";"76";"66"
"76367";"76";"66"
"76368";"76";"24"
"76369";"76";"11"
"76370";"76";"54"
"76371";"76";"18"
"76372";"76";"02"
"76373";"76";"52"
"76374";"76";"19"
"76375";"76";"50"
"76376";"76";"18"
"76377";"76";"60"
"76378";"76";"16"
"76379";"76";"03"
"76380";"76";"03"
"76381";"76";"02"
"76382";"76";"06"
"76383";"76";"03"
"76384";"76";"33"
"76385";"76";"41"
"76386";"76";"53"
"76387";"76";"54"
"76388";"76";"06"
"76389";"76";"35"
"76390";"76";"21"
"76391";"76";"17"
"76392";"76";"34"
"76393";"76";"23"
"76394";"76";"19"
"76395";"76";"39"
"76396";"76";"08"
"76397";"76";"35"
"76398";"76";"10"
"76399";"76";"38"
"76400";"76";"03"
"76401";"76";"10"
"76402";"76";"66"
"76403";"76";"09"
"76404";"76";"37"
"76405";"76";"35"
"76406";"76";"21"
"76407";"76";"50"
"76408";"76";"24"
"76409";"76";"37"
"76410";"76";"36"
"76411";"76";"02"
"76412";"76";"13"
"76413";"76";"39"
"76414";"76";"14"
"76415";"76";"38"
"76416";"76";"49"
"76417";"76";"49"
"76418";"76";"10"
"76419";"76";"16"
"76420";"76";"23"
"76421";"76";"33"
"76422";"76";"19"
"76423";"76";"25"
"76424";"76";"38"
"76425";"76";"24"
"76426";"76";"01"
"76427";"76";"38"
